15.135, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.14, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.145, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.15, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.155, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.16, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.165, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.17, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.175, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.18, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.185, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.19, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.195, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.2, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.205, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.21, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.215, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.22, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.225, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.23, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.235, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.24, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.245, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.25, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.255, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.26, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.265, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.27, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.275, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.28, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.285, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.29, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.295, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.3, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.305, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.31, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.315, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.32, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.325, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.33, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.335, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.34, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.345, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.35, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.355, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.36, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.365, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.37, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.375, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.38, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.385, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.39, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.395, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.4, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.405, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.41, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.415, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.42, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.425, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.43, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.435, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.44, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.445, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.45, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.455, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.46, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.465, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.47, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.475, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.48, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.485, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.49, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.495, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.5, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.505, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.51, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.515, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.52, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.525, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.53, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.535, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.54, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.545, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.55, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.555, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.56, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.565, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.57, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.575, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.58, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.585, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.59, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.595, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.6, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.605, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.61, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.615, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.62, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.625, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.63, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.635, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.64, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.645, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.65, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.655, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.66, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.665, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.67, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.675, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.68, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.685, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.69, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.695, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.7, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.705, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.71, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.715, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.72, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.725, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.73, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.735, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.74, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.745, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.75, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.755, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.76, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.765, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.77, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.775, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.78, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.785, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.79, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.795, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.8, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.805, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.81, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.815, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.82, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.825, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.83, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.835, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.84, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.845, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.85, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.855, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.86, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.865, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.87, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.875, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.88, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.885, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.89, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.895, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.9, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.905, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.91, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.915, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.92, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.925, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.93, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.935, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.94, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.945, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.95, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.955, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.96, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.965, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.97, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.975, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.98, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.985, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.99, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
15.995, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.005, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.01, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.015, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.02, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.025, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.03, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.035, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.04, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.045, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.05, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.055, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.06, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.065, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.07, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.075, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.08, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.085, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.09, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.095, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.1, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.105, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.11, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.115, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.12, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.125, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.13, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.135, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.14, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.145, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.15, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.155, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.16, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.165, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.17, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.175, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.18, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.185, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.19, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.195, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.2, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.205, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.21, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.215, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.22, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.225, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.23, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.235, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.24, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.245, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.25, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.255, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.26, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.265, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.27, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.275, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.28, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.285, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.29, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.295, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.3, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.305, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.31, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.315, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.32, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.325, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.33, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.335, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.34, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.345, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.35, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.355, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.36, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.365, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.37, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.375, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.38, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.385, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.39, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.395, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.4, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.405, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.41, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.415, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.42, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.425, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.43, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.435, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.44, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.445, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.45, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.455, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.46, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.465, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.47, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.475, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.48, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.485, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.49, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.495, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.5, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.505, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.51, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.515, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.52, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.525, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.53, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.535, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.54, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.545, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.55, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.555, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.56, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.565, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.57, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.575, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.58, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.585, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.59, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.595, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.6, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.605, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.61, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.615, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.62, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.625, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.63, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.635, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.64, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.645, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.65, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.655, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.66, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.665, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.67, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.675, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.68, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.685, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.69, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.695, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.7, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.705, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.71, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.715, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.72, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.725, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.73, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.735, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.74, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.745, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.75, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.755, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.76, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.765, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.77, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.775, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.78, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.785, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.79, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.795, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.8, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.805, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.81, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.815, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.82, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.825, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.83, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.835, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.84, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.845, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.85, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.855, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.86, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.865, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.87, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.875, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.88, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.885, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.89, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.895, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.9, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.905, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.91, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.915, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.92, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.925, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.93, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.935, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.94, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.945, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.95, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.955, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.96, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.965, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.97, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.975, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.98, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.985, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.99, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
16.995, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
17, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
17.005, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
17.01, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
17.015, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
17.02, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
17.025, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
17.03, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
17.035, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
17.04, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
17.045, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
17.05, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
17.055, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
17.06, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
17.065, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
17.07, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
17.075, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
17.08, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
17.085, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
17.09, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
17.095, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
17.1, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
17.105, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
17.11, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
17.115, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
17.12, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
17.125, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
17.13, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
17.135, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
17.14, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
17.145, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
17.15, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
17.155, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
17.16, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
17.165, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
17.17, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
17.175, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
17.18, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
17.185, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
17.19, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
17.195, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
17.2, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
17.205, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
17.21, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
17.215, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
17.22, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
17.225, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
17.23, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
17.235, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
17.24, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
17.245, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
17.25, 1, 0, 0, 0, 1, 0, 0, 0, 1; 
